172199.0000,2668.0000,213.0000,1349.0000,38898.0000,757.0000,76434.0000,0.0000,0.0000
81523198.0000,86186.0000,7184.0000,70851.0000,33954805.0000,211030.0000,85870723.0000,0.0000,0.0000
78061430.0000,76966.0000,6143.0000,64652.0000,32596236.0000,199875.0000,82477734.0000,0.0000,0.0000
76210770.0000,79229.0000,6294.0000,60769.0000,31794121.0000,195787.0000,80464902.0000,0.0000,0.0000
328686526.0000,79218.0000,6176.0000,1215157.0000,13438987.0000,1135044.0000,34582588.0000,0.0000,0.0000
412602039.0000,85094.0000,6729.0000,1576223.0000,7395234.0000,1424528.0000,19440398.0000,0.0000,0.0000
412710018.0000,83676.0000,6744.0000,1572585.0000,7403285.0000,1427888.0000,19475181.0000,0.0000,0.0000
402499895.0000,77803.0000,5958.0000,1568121.0000,7380989.0000,1422681.0000,19435068.0000,0.0000,0.0000
412415410.0000,81187.0000,6479.0000,1581234.0000,7408810.0000,1429233.0000,19503113.0000,0.0000,0.0000
404562661.0000,75720.0000,5971.0000,1570605.0000,7390221.0000,1424685.0000,19446970.0000,0.0000,0.0000
405453934.0000,77652.0000,5608.0000,1563595.0000,7379122.0000,1420873.0000,19414964.0000,0.0000,0.0000
412247362.0000,83879.0000,6705.0000,1585085.0000,7414295.0000,1430485.0000,19501935.0000,0.0000,0.0000
409819057.0000,82917.0000,5932.0000,1572601.0000,7395441.0000,1426088.0000,19461023.0000,0.0000,0.0000
406561034.0000,76003.0000,5962.0000,1573148.0000,7384567.0000,1423842.0000,19444186.0000,0.0000,0.0000
403022821.0000,78026.0000,6176.0000,1564824.0000,7371434.0000,1420758.0000,19415503.0000,0.0000,0.0000
408277953.0000,77607.0000,5989.0000,1569065.0000,7382271.0000,1424415.0000,19447333.0000,0.0000,0.0000
398911405.0000,78977.0000,6259.0000,1568955.0000,7365122.0000,1418639.0000,19387465.0000,0.0000,0.0000
412291365.0000,78023.0000,6311.0000,1577137.0000,7399329.0000,1428381.0000,19490069.0000,0.0000,0.0000
404780072.0000,83082.0000,5732.0000,1567928.0000,7385270.0000,1423022.0000,19427743.0000,0.0000,0.0000
370122633.0000,80264.0000,7337.0000,1547004.0000,7289799.0000,1399239.0000,19198322.0000,0.0000,0.0000
369745378.0000,79330.0000,6076.0000,1539156.0000,7269792.0000,1395933.0000,19169614.0000,0.0000,0.0000
370820063.0000,77170.0000,5637.0000,1541474.0000,7287473.0000,1397989.0000,19186337.0000,0.0000,0.0000
390107080.0000,82712.0000,6471.0000,1553844.0000,7339442.0000,1411515.0000,19320421.0000,0.0000,0.0000
370098165.0000,83665.0000,6704.0000,1543360.0000,7288565.0000,1398032.0000,19180939.0000,0.0000,0.0000
369999412.0000,75412.0000,5731.0000,1539612.0000,7285963.0000,1399766.0000,19201554.0000,0.0000,0.0000
370212750.0000,75142.0000,5946.0000,1541759.0000,7286534.0000,1399273.0000,19203848.0000,0.0000,0.0000
389985064.0000,82414.0000,5777.0000,1556890.0000,7338840.0000,1411418.0000,19320698.0000,0.0000,0.0000
370098536.0000,82711.0000,6398.0000,1536452.0000,7280134.0000,1397676.0000,19179568.0000,0.0000,0.0000
370249269.0000,76640.0000,5617.0000,1543925.0000,7283063.0000,1397754.0000,19181058.0000,0.0000,0.0000
370352243.0000,83171.0000,6294.0000,1547633.0000,7283873.0000,1398119.0000,19187269.0000,0.0000,0.0000
370149920.0000,84296.0000,5909.0000,1543705.0000,7288511.0000,1399197.0000,19201506.0000,0.0000,0.0000
390157460.0000,76867.0000,5526.0000,1563682.0000,7353934.0000,1415717.0000,19361983.0000,0.0000,0.0000
411144448.0000,77385.0000,5663.0000,1566713.0000,7384639.0000,1423247.0000,19442477.0000,0.0000,0.0000
410712040.0000,85454.0000,6972.0000,1573292.0000,7400357.0000,1424403.0000,19450916.0000,0.0000,0.0000
405319002.0000,78473.0000,6031.0000,1573181.0000,7378428.0000,1421589.0000,19424658.0000,0.0000,0.0000
402024648.0000,79148.0000,6072.0000,1564055.0000,7367243.0000,1420320.0000,19409297.0000,0.0000,0.0000
399871672.0000,82535.0000,6293.0000,1560414.0000,7357183.0000,1416468.0000,19361532.0000,0.0000,0.0000
406364153.0000,83205.0000,5915.0000,1573087.0000,7390088.0000,1425962.0000,19462284.0000,0.0000,0.0000
391571738.0000,77869.0000,5422.0000,1554428.0000,7336947.0000,1410679.0000,19312533.0000,0.0000,0.0000
401777394.0000,78146.0000,5970.0000,1560475.0000,7355250.0000,1415512.0000,19361288.0000,0.0000,0.0000
401432683.0000,83225.0000,6379.0000,1571574.0000,7367048.0000,1418160.0000,19391532.0000,0.0000,0.0000
401646245.0000,77138.0000,6005.0000,1567018.0000,7353592.0000,1415681.0000,19365653.0000,0.0000,0.0000
401482048.0000,78923.0000,6083.0000,1562985.0000,7359056.0000,1417047.0000,19372234.0000,0.0000,0.0000
389751674.0000,75694.0000,5860.0000,1553110.0000,7330550.0000,1410470.0000,19308494.0000,0.0000,0.0000
401982711.0000,77080.0000,6168.0000,1563501.0000,7359046.0000,1417920.0000,19384254.0000,0.0000,0.0000
370059078.0000,83032.0000,6050.0000,1536740.0000,7278953.0000,1397014.0000,19168735.0000,0.0000,0.0000
370505705.0000,83464.0000,6651.0000,1542984.0000,7288659.0000,1398034.0000,19180569.0000,0.0000,0.0000
370268364.0000,76283.0000,5454.0000,1542610.0000,7292033.0000,1399252.0000,19200878.0000,0.0000,0.0000
370434172.0000,84376.0000,5839.0000,1540814.0000,7283596.0000,1397403.0000,19184420.0000,0.0000,0.0000
371589385.0000,79227.0000,6301.0000,1543836.0000,7292235.0000,1400879.0000,19217459.0000,0.0000,0.0000
370561854.0000,83017.0000,6517.0000,1537541.0000,7286805.0000,1398506.0000,19181903.0000,0.0000,0.0000
369924914.0000,77536.0000,5998.0000,1537877.0000,7269411.0000,1395624.0000,19160209.0000,0.0000,0.0000
370651304.0000,76662.0000,5985.0000,1544442.0000,7286893.0000,1398259.0000,19192824.0000,0.0000,0.0000
400452975.0000,78601.0000,5976.0000,1559579.0000,7343412.0000,1413440.0000,19346487.0000,0.0000,0.0000
402648798.0000,74897.0000,5935.0000,1564824.0000,7378193.0000,1421477.0000,19423976.0000,0.0000,0.0000
391232250.0000,78374.0000,6250.0000,1555233.0000,7329839.0000,1410008.0000,19311942.0000,0.0000,0.0000
398487298.0000,78169.0000,6104.0000,1558041.0000,7343724.0000,1413267.0000,19336220.0000,0.0000,0.0000
404810621.0000,79077.0000,6007.0000,1565555.0000,7379593.0000,1422784.0000,19430557.0000,0.0000,0.0000
392121504.0000,84610.0000,5948.0000,1560327.0000,7347426.0000,1413439.0000,19338665.0000,0.0000,0.0000
403993300.0000,85404.0000,7560.0000,1557790.0000,7459202.0000,1413653.0000,19587645.0000,0.0000,0.0000
400909883.0000,82438.0000,6778.0000,1564511.0000,7373279.0000,1419874.0000,19399197.0000,0.0000,0.0000
401043849.0000,76962.0000,5903.0000,1561210.0000,7344687.0000,1414236.0000,19350696.0000,0.0000,0.0000
402190480.0000,76315.0000,6075.0000,1565016.0000,7366067.0000,1419386.0000,19397858.0000,0.0000,0.0000
390013053.0000,76883.0000,6184.0000,1551603.0000,7326970.0000,1409820.0000,19302290.0000,0.0000,0.0000
