1152103678,28116425,1271.5,1248329,337635114.5,1464,225847813,0,0,1102717751,106704385.5,439442679.5,608.5,649143.5,2572602.5,64.5,104,51,1185462146.5,446194,1185462146.5,2602702,348900818,242152076.5,895375,169,80.5,1100811481.5,28150070,398204,34975,1906462,550405730.5,1787900,0,0,1167834180,262210,22758,302,0,0,0,0,0,897530052.5,15460997.5,9682.5,1133578,186853168.5,16105,253403981.5,168,84.5,883352697.5,1121.5,339112.5,883352697.5,2784076.5,188224083,85920788,174,87.5,889271480.5,518455,31680599.5,683638,3275,2069030.5,266228515.5,0,0,813119344,406559127,112703000,57466358,390771,627546,11773.5,0,0,879943218,513746.5,722098,16027.5,1588.5,30215331.5,650332.5,114,57,913173407.5,219360.5,507353,3102,849075,2186250.5,12384.5,178,89,949324879.5,2798140.5,2798140.5,131926165.5,68052910.5,2542.5,192.5,0,0,895366408.5,2616.5,495500.5,222043,220334.5,127883035,63363671.5,0,0,848016366,182169222,7676827.5,716671,59181989.5,3009059,2856485.5,104,49.5,909947140,63905.5,101812.5,90,320902,1.5,807,181,91,860051001.5,17.5,72,161.5,4030,845155,0,0,0,0.952484,0.509451
1515026021,3041816,491,2404789,33762320,466,23113077,448,218,1491183192,10605821,57998666,522,2374829,5237511,60,439,215,1513447994,2183999,1513447994,7201978,61933040,76617434,1347020,437,212,1514572031,8594999,809047,113983,3894947,757285998,3647627,414,202,1540045488,232423,2290,342,0,0,0,386.3,188.3,992474376,5658693,12404,3398441,70315946,24237,103426736,406,198,994009828,1788,1060324,994009828,6947715,71240664,61896175,406,198,992086852,1207049,15996952,1299415,4421,3902515,143851392,375.8,184.3,988366044,494183016,41620545,22908771,1492740,1942808,12278,380.9,187.9,961648264,1157142,1793160,21872,2345,14398503,1399071,446,216,941756094,356151,954257,4551,1234419,3943375,18172,446,220,950458166,3808259,3808259,40744507,22531465,4780,363,414,204,910156967,5369,1855761,598021,1091990,54607519,25667832,348.2,170.6,887919505,78614006,19672777,3389407,20558014,6666402,6555988,359.9,176,896880034,74628,115340,182,902314,2,1533,323,159,887962119,36,141,184,3558,3019765,0,325.2,159.8,1.660579,1.342437
1492436938,26831471,806,2977709,318278529,861,213374029,231,114,1518213674,107168147,447254578,517,1701270,4609339,12,0,0,1444136712,1284222,1444136712,4660355,309075066,228485753,1696012,223,111,1468071331,29442419,839242,109763,3892419,734035648,3677420,0,0,1451868250,232218,13211,288,0,0,0,101,0,995481910,2151578,39131,3248739,25424885,21021,44903628,0,0,975161790,1645,582262,975161790,6671902,24109541,30513869,0,0,978152519,933119,29780522,1093123,3790,3403143,252692174,0,0,975856409,487928192,107754744,56078880,764895,1266539,11376,229,116,929981874,870258,1223533,22077,2002,27485650,763092,0,0,980921955,342496,828178,4045,1358008,3640814,16178,224,106,992295229,3639947,3639947,109734955,57082852,4986,344,0,0,977818518,4804,934188,319269,493381,117544852,58172784,103,105,934632786,41408766,22258098,5937017,5116577,6996115,6890508,0,0,992328654,81281,126992,218,541354,1,1206,225,108,977982684,36,142,164,3857,1989755,0,0,0,0.990820,0.614259
1453576757.5,1550070,291,2219764,14361024,224.5,10131596,0,0,1352701646.5,4166212.5,30729585.5,379,1882524.5,5525422,29,112,53.5,1267320055,1167988.5,1267320055,8638380.5,29607995.5,44252512.5,1295185.5,183,91,1380234715.5,6325922.5,795439.5,68339.5,3674940,690117335,3515338,185.5,93,1328477813,142558,20104.5,270.5,0,0,0,181,92.5,874317449,12304609.5,9500.5,1812619.5,161822824,16222.5,203124715,176,88.5,914500606,1171,284582,914500606,2998991.5,169493119.5,73372495.5,110,55,934844411.5,787883,28764058,1066273,3157,3480786.5,256986925.5,178,89.5,766343200.5,383011101.5,94048311.5,47847649,553269,954652.5,7032.5,0,0,824890545,723451,968836,13295,1561,26550363.5,551270,112,56,863007230,275878.5,704211.5,2861,1211706.5,3080271,11424,180.5,89.5,813020559,3196178.5,3196178.5,100514355.5,52116463.5,2410.5,192.5,0,0,903616509,2647.5,629343,271776,357513.5,115568727.5,57164892.5,112.5,55,980726539,190645350,7555217,1050585,61421054.5,3108480.5,3031571.5,181,90.5,680609358.5,96672,157305,172,222957,1.5,1386,0,0,869731719,24,94,178.5,4137.5,1112835.5,0,176,88.5,6.522885,4.126706
1467227430.5,6921223.5,635.5,2413828,81399196,583.5,54774961,309.75,149.25,1503614992.5,48745888.5,216317195.5,503,2721302,6192259.5,22.5,283.5,137,1479190533,1245385.5,1479190533,4360848.5,84666367.5,77694475.5,998326,203.5,100.5,1455745444,15823632,912435.5,142705.5,4301475.5,727872722,4009542.5,320,155,1505273742.5,292423.5,16060.5,291,0,0,0,318,157.5,986997914,10673773,13108.5,2787123.5,131718501,24906.5,182318509.5,292.5,143.75,970680651.5,1800,906015.5,970680651.5,4934410.5,128889176,75632177.5,204,98.5,985688220.5,1191810,24801970,1318371,4207,4081742.5,214561443.5,355.75,177.25,993880653.5,496940384.5,79959967.5,43458749,1419157.5,1520962.5,14125,315.5,152.25,993504868,1232526.5,1743263,21789.5,2244.5,24123246,1261065,295.5,144,976643281.5,342582.5,962661,3980.5,1348574,4015484.5,15905.5,341.75,164,976058260,4000353.5,4000353.5,86073373.5,45569900.5,5153,352.5,321.5,159.5,961749453,5151.5,1405252.5,509662,723193,93621796.5,45956717.5,285.75,140.75,977036988,143431976,14969879,2112069,43802053,5058591,4913386,245.75,121.75,961130419,77066.5,119360,228,627805.5,2,1529.5,368.5,181,967661700,35.5,141,176.5,3950,2689074,0,343.5,168.75,0.224252,0.185640
596673,14765,254,4315,104051,282,66390,0,0,964819,96178,608978,195,60651,104195,28,0,0,952896,8745,952896,124063,307885,452595,4140,0,0,945582,24460,1318,261,5853,472788,5302,0,0,954143,373,7064,2,0,0,0,0,0,111456,2043,239,966,34991,563,77255,0,0,255759,43,1608,255759,25168,59955,68713,0,0,314832,600,12355,2568,208,10798,185019,0,0,171274,85302,25806,14789,1179,462,413,0,0,235499,34,56,1004,64,12214,1507,0,0,193737,1927,282,384,56,8636,1535,0,0,2724991,52506,52506,1158041,549195,107,10,0,0,502568,250,605,524,72,90834,53891,0,0,224186,62870,59745,107,0,23936,21231,0,0,97652,1199,1323,0,0,0,12,0,0,166742,0,4,0,1099,223,0,0,0,0.482826,2.106732
1463005493,12581062,645,207881,446974346,556,295903043,224,107,1513581154,156273542,635007378,499,2766875,3804389,39,0,0,1443997392,63056,1443997392,3841610,441273193,308245211,147712,226,108,1492486156,13122422,41744,1434,232861,746243080,230130,0,0,1490373592,4031,77986,286,0,0,0,222,111,946952341,147078,7927,216047,242769308,24399,336261924,0,0,975963918,1739,86874,975963918,3640417,251291531,90693399,228,114,977809626,72159,1376529,144842,3681,456726,346268024,0,0,947123326,303387494,161011097,82372111,134721,120040,12943,218,104,974396661,62622,70310,22939,2364,1216606,154606,0,0,970723435,79409,65357,3757,119423,445271,15015,222,110,972772431,386285,386285,165205695,84482120,4880,362,0,0,964609793,5361,82343,43403,38921,165278731,84112009,224,112,995069518,254931401,10100990,324904,89712724,3646108,3414537,0,0,977640820,154442,237062,248,58580,2,1454,218,109,978723549,37,142,164,4212,117623,0,0,0,0.718285,3.255174
4179398,13508,367,4544,2042129,496,1450971,0,0,5930833,674321,4222196,752,410198,711943,131,0,0,13827506,130751,13827506,1901807,3502198,6462041,70850,0,0,3912763,27898,1505,604,6842,1956392,6557,0,0,6078733,3038,65561,0,0,0,0,0,0,1133325,5270,658,3258,944200,1904,1590293,0,0,170306,38,983,170306,17278,37925,42450,0,0,264629,773,15771,2476,127,9918,152612,0,0,256850,123136,32440,19105,1286,421,448,0,0,2694994,1253,1517,6314,177,65696,15216,0,0,115883,970,275,131,55,4689,524,0,0,1230780,21312,21312,646930,291201,20,3,0,0,177648,25,147,129,17,34703,15873,0,0,173741,53918,47085,122,0,20496,18260,0,0,233291,2422,2514,36,72,0,58,0,0,170867,0,4,1,1459,415,0,0,0,0.723818,0.439392
1040972,16727,322,5369,312723,463,212946,0,0,845321,83826,520485,153,52410,90553,20,0,0,1210983,9091,1210983,126009,315177,460923,4695,0,0,916549,22749,1558,392,7248,458277,6579,0,0,1155329,2284,7852,3,0,0,0,16,10,400651,6195,1032,2987,92721,1619,184592,0,0,402546,37,2123,402546,36837,87184,96598,28,16,67409,149,3817,604,41,2484,38789,0,0,215572,107903,33737,19500,1245,392,434,0,0,163624,26,24,1037,74,8994,1418,0,0,179255,929,377,136,94,4770,544,0,0,130035,5459,5459,13216,8159,10,2,0,0,872130,14,401,350,42,504903,215729,0,0,504616,117702,90016,594,20,35499,30974,0,0,221537,2349,2533,14,28,0,44,0,0,146144,0,0,0,1876,344,0,0,0,0.431653,1.942653
1143740,13705,333,4352,286804,432,196429,0,0,477453,30842,194314,184,19162,32427,11,0,0,1395893,12548,1395893,214170,547787,762399,4890,0,0,1380869,42504,3749,777,17547,690432,15247,0,0,926482,625,7266,0,0,0,0,0,0,260514,4916,827,2623,69009,1411,134325,0,0,156311,26,876,156311,12042,33679,39665,0,0,124376,237,6530,2250,213,9665,84727,0,0,230042,113743,25706,15052,886,301,354,0,0,157898,37,40,632,50,8212,978,0,0,169441,571,333,18,76,3339,72,0,0,366846,16701,16701,65705,38398,10,4,0,0,301930,11,347,313,33,49243,24455,0,0,790759,558162,264525,103,173,186775,152680,0,0,185661,1776,1913,0,0,0,19,0,0,295386,0,0,0,1617,511,0,0,0,0.470793,0.501997
