1555410310.5,531335.5,1160.5,118368.5,581173313,1236.5,387477470,266.5,0,1544199237.5,191829098.5,772974984,1901.5,807233.5,1313150.5,13663.5,263,0,1546762946.5,93627.5,1546762946.5,1414533,577344524,389140663.5,45625,157,0,1559609497.5,804657,16752,4985,89301.5,779804751.5,66661,0,0,1556294854,18976,37055,266,0,0,0,0,0,0.171678,0.217267
1539783186.5,856957.5,978.5,140927.5,559987367,1053.5,374292270.5,310,0,1543624228.5,180647549.5,762148378.5,1866,716907,1197205.5,13090.5,283.5,0,1558035984,88239,1558035984,1288991,573403765.5,393027759,48810,208.5,0,1545162870,1166461,17133,4986,76815,772581436,68168,338.75,0,1560445109.5,88738.5,34756.5,270,0,0,0,313.75,0,1.997272,2.476273
1555886282.5,755125.5,1023,206645.5,580931125,1069,387286943.5,0,0,1543897596.5,192069334.5,773608054,1902,778338.5,1284119,13679.5,0,0,1543193115.5,95358.5,1543193115.5,1388374,576692776.5,388537099,45557.5,0,0,1557873911,962626,17881.5,5143,77655,778936953,71202,235,0,1544130379.5,20197,37068,264.5,0,0,0,262,0,0.076562,2.179129
1547376643,120116.5,1246.5,287175.5,577500427,978.5,385116148,261.5,0,1543281810,191443920,772390148.5,1908.5,894199.5,1399977,13676.5,155.5,0,1546504746,94642,1546504746,1502343.5,577088647,389502750.5,46617.5,0,0,1549563749,345483,17465.5,5092,77930.5,774781879,69483,0,0,1544296590,23222,37056,266,0,0,0,0,0,1.541296,1.927784
1542287905,127839,1056,232839,575804654.5,1119,383930244,235.25,0,1556390379.5,193360916,779478472.5,1903,842994,1348885,13655,236,0,1546720886.5,94271.5,1546720886.5,1447519.5,577421983.5,389391417,45627,262.5,0,1544620694,416003,16788,5028.5,95133.5,772310345,66776.5,157,0,1544014144,24310,37122,274,0,0,0,157.5,0,1.715850,2.151517
1568527034,116602.5,1043.5,501814.5,584268029,1218.5,389847429.5,265.5,0,1559154102.5,192761894,780013375,1888.5,1107567,1608702,13591,158.5,0,1556357928,92415.5,1556357928,1708397,579700996.5,392489479,45288,158.5,0,1544015050,770601,17171,5187,103600,772007523.5,68478,154.5,0,1568803221,31394,36632,268.5,0,0,0,211.25,0,0.099948,1.961452
1543287275,903208.5,1032,139720,576578917.5,1264,384352552,232.25,0,1559567234,193909469.5,780583121,1935.5,742540,1244706.5,13557.5,237,0,1568126655.5,92358.5,1568126655.5,1339768,585695830,394307101,45398.5,264,0,1567794768.5,1140611.5,17353,4964.5,159375.5,783897390.5,69041,158,0,1553734912.5,50895,36640.5,265.5,0,0,0,156.5,0,1.717021,0.181700
1543406725,115671,841.5,378917,455672121,939.5,305986974,283.5,0,1545322782.5,146079169.5,715038438.5,1838,1329854,2255597.5,13039,324.5,0,1502620038,93895,1502620038,2426081.5,484654730,389344011,44949,326.75,0,1545598657.5,543581.5,16176,4891.5,97259.5,772799332.5,64286,412,0,1545697651.5,31647.5,34544,265,0,0,0,307.4,0,3.004135,3.025237
1541599372,126319,1035,234754.5,575532617.5,1103.5,383751757.5,260.5,0,1544391089,191862109,773471727.5,1894,838700.5,1342182,13614.5,259.5,0,1556049253,92694,1556049253,1444877,580631830.5,391527035.5,45413.5,158,0,1547655531,465538.5,16517,4827.5,110330.5,773827776.5,65762,0,0,1544106758,33360,36839.5,264,0,0,0,209.25,0,1.914760,0.146535
1545460819,102639,937,1381692,571453517,985,382205365,259,0,1568201454,191706314,785969087,1901,2031577,2535123,13612,259.5,0,1543689416,92581,1543689416,1418541,563062645,388511160,45468,0,0,1568595857,1886400,15997,4917,94842,784297935,63620,261,0,1543922503,31903,37118,269,0,0,0,258.5,0,0.705476,2.207318
1556030848.5,121492.5,1013,385220,580080111.5,1209,386865759.5,237,0,1567120419,194459573.5,784788363.5,1907,923126,1426702,13609,263.5,0,1542677461.5,93550.5,1542677461.5,1524469,576309482,389125383.5,45037.5,281,0,1544463951.5,554690,16418.5,4926,86855,772231979.5,65274.5,158,0,1544833483,33553,36628.5,266,0,0,0,156.5,0,1.960347,1.992735
1545438093,99746,930,16065707,211836249,991,168831168,385.5,0,1545067602,38052307,655567964,1863,92228073,167637234,13188,397.9,0,1545432092,12543433,1545432092,176789261,214392100,586135815,45089,395.7,0,1545428133,16214625,15890,4855,95162,772714077,63223,386.8,0,1545674078,32912,4832972,265,0,0,0,380.9,0,0.899938,22.999206
1544408472.5,111038,968.5,418498.5,575810201.5,1081,384125454.5,208.25,0,1548137589,191645885,774681226,1896,1030126,1533569,13605.5,234.5,0,1546424307.5,93501,1546424307.5,1632937.5,575853933.5,389467453.5,45693,234,0,1556733695,589655.5,16134,4958.5,95937,778366828.5,64198,234.75,0,1544359511,39670.5,37376.5,275.5,0,0,0,157,0,2.155766,2.173561
1545370714,103645,927,1146680,573814044,1033,384788860,312,0,1544997230,188517145,783972662,1884,3005759,3536186,13395,304,0,1544216089,92121,1544216089,3558006,561481464,391395988,45772,310.5,0,1558271458,1312543,15769,4830,89288,779135729,62726,310.5,0,1545019645,32295,36142,263,0,0,0,303.5,0,0.102456,0.103550
1545437764.5,101752.5,996.5,16033347.5,211982735,990,168908377.5,415,0,1544660709.5,37729243,638054791,1876.5,89446431,161900776.5,13314,366.5,0,1545397490.5,12855634,1545397490.5,171471913.5,210468195.5,578138124.5,45238.5,387.2,0,1545080861,16197688,15907.5,4858.5,95795,772540431.5,63285.5,407,0,1545048482,33080.5,4770134,265,0,0,0,369.45,0,0.972354,0.805650
1551030802,550262,1099,196230,579226084,1171.5,386177952.5,263.5,0,1550572691.5,192861187.5,776987899,1934,794939.5,1291607.5,13387.5,156.5,0,1545029910,92136.5,1545029910,1386012,576693406.5,388609386,45755.5,157.5,0,1544332049.5,864085,16752,4883.5,102872,772165999,66746,209.75,0,1556061422.5,50238.5,36122.5,268,0,0,0,237.25,0,0.368205,1.933285
1544186534.5,845432.5,1063,141638,576887007,1429,384562504.5,237.25,0,1556043949.5,193539517,779055417,1873.5,731943.5,1223905,13330,263.5,0,1544777913,92399.5,1544777913,1321532,577108316.5,388540101.5,47257.5,262,0,1529465025.5,1170140,17368.5,5057.5,100077,764732500,69124,260.5,0,1552644481.5,90167.5,35903.5,266.5,0,0,0,262.5,0,1.714044,2.156353
1568721981,749771,1078,199383.5,585886322,1057,390621793.5,157.5,0,1551644341,193006069.5,777547647.5,1874.5,789667.5,1281510,13327,0,0,1557318334.5,91747,1557318334.5,1379196,582056951,392184520.5,43877,0,0,1563531791.5,873770,16828.5,4944.5,103979,781765900,66920,235.25,0,1556638035.5,49436,35909,265,0,0,0,266,0,1.890691,1.947277
1545069599,99699,967,16629273,207803141,952,165221667,390.2,0,1545324565,37685653,638968554,1843,89754662,162525972,12978,399.9,0,1545587280,12548633,1545587280,177396679,214495830,586903272,45391,375.7,0,1545501417,16215766,15853,4866,95543,772750704,63103,397.8,0,1545460785,32434,4771495,264,0,0,0,388,0,0.905705,24.985664
