59175,1180,202,395,6059,220,12602,0,0,158479,62,1136,158479,16128,34488,41963,0,0,90419,259,5529,1766,392,8392,52628,0,0,45079,22541,4069,2601,438,162,198,0,0,65885,37,51,364,28,4508,624,0,0,63033,524,186,44,52,2654,176,0,0,44945,2524,2524,5273,3361,9,0,0,0,1752099,28,4342,3729,574,497177,275168,0,0,17867,1960,2722,119,20,784,627,0,0,96609,1030,1085,4,8,0,31,0,0,38345,1,4,0,287,61,0,0,0,0.224466,0.464702
964231786.5,2909605,6147.5,207324,259189404,21183,360911213.5,0,149.75,964375549.5,1749.5,43668,964375549.5,4267753,259670070,94116666,0,185.8,932300835.5,73942.5,4463885.5,20810,3407.5,93790,350836543,0,162.3,964502829.5,481432764,171490995.5,87687864,114019.5,94192.5,10724,0,146.75,964237978.5,64991,64720.5,19087,2093,4430076.5,169805.5,0,208,964423667.5,18458.5,2301.5,3427.5,909,80290.5,13679,0,164.85,964394096.5,93812.5,93812.5,171456981.5,87675455,4949.5,356.5,0,146.75,964261856.5,5311.5,44689.5,44634,53,171872777,87679243,0,205.5,964323197,258200391,10412935,310845.5,92293947.5,4253252,4060150.5,0,184.5,964293807.5,110068,191551,2,43974,2,1422,0,166.55,964379882.5,40.5,162,126,389,44364.5,0,0,148.25,1.637051,2.270316
963045952.5,45476262,6170.5,226375,353152278.5,21363.5,593074389,0,100,963826240.5,1734,112881.5,963826240.5,81162008.5,353887750,221397433.5,0,149.5,963976225,138986.5,89229947.5,20447.5,3334.5,92483,595209199.5,0,149.5,964038157.5,482019074,243217050.5,108127512.5,123547.5,103699.5,10601.5,0,97.5,964044876.5,96657.5,96367,19340,2032.5,89065894.5,233500.5,0,150.25,963845871.5,17951.5,2378,3356.5,842,78312,13392.5,0,136.25,963947895,92275.5,92275.5,245247311.5,109031719,5003.5,337,0,134.75,964007183,5122,66689,66318.5,575.5,243897052.5,108204836,0,158.25,963510985,354160696.5,25367377,305167,155430422,81187373.5,80951731.5,0,133.75,963984988.5,131540,234576,2,66364,2,1400,0,112.75,963043688.5,40,161.5,124.5,385,66239,0,0,160.75,1.162642,1.923470
963832064.5,41412797,6343,200804.5,292394890.5,20711,508030147,0,181,963901371.5,1729,115591,963901371.5,77825549,292351337,205050206.5,0,196.75,963966337,120707.5,81013952.5,20434.5,3310.5,92052.5,509999853,0,145.05,964048082,482024040,204306053,87728330,138712.5,119018.5,10341.5,0,161.5,963942094.5,83049.5,82757,18994.5,2078.5,80995237.5,205267.5,0,197,963985517.5,17980,2380.5,3276.5,803.5,78602.5,13091.5,0,146.7,963941696,92572.5,92572.5,204452664,87814555,8437,372,0,161.5,963926020,5125,56946,56905,50,203817342,87242444.5,0,196.25,964185979,291621266,23164787.5,306241.5,134220195,77663563,77447260.5,0,146.7,964061704,121473,214848.5,2,56376,2,1399.5,0,158.25,963992548.5,40.5,160.5,125,387,57026.5,0,0,193.75,1.289398,3.058220
964430332,1888048,6257.5,173744,270867014,21351.5,381500296,0,208.5,964368496,1750.5,44664,964368496,7055803.5,270803677.5,100306313,0,204,964337493,77522.5,4151069,21034.5,3391.5,94748,382743114.5,0,183.55,964423973.5,481213826.5,179470232,91499917,96348,76068,11040.5,0,166.05,964338473.5,68245.5,67971,19120.5,1910,3122840,176480,0,163.7,964129308.5,18707.5,2316,3372,861,81298,13463,0,145,964347985,94980.5,94980.5,179103731,91319449.5,4825.5,354.5,0,146.7,964351823,5316,46929.5,46744.5,179.5,178814196.5,90960611,0,201.5,964071424,270806956.5,11847120.5,309805.5,99107443.5,7056378.5,6858263,0,186.3,964397431.5,112260,196014.5,2,46252.5,2,1421,0,185.05,964038444,41.5,161,126,390,46634.5,0,0,166.95,1.513129,3.143964
963979765,31574225,6107,333264,332381043,20949,611164378,0,146.5,962393285,1750,608335,962393285,115366363,333395684,255760853,0,121,963773604,119133,61708106,20862,3341,94372,619929225,0,145.5,962155110,481047992,238380378,95820907,173654,155678,10999,0,146.5,963890238,112288,112015,19110,1935,61458726,261790,0,145.5,963918955,18641,2359,3395,904,80712,13527,0,124,963955138,95453,95453,238143896,95712175,4942,338,0,121,963661171,5428,77307,77020,284,238775359,95397656,0,123,963558215,334331031,26521312,312411,163087904,115179759,114920452,0,124,963717641,143140,257119,2,76525,2,1429,0,124,963535098,40,160,125,390,77319,0,0,124,0.946231,2.289898
697465173,695395.5,5644.5,490920.5,336429258.5,20824,758734671.5,0,0,677667418,1754.5,163587,677667418,246587292.5,330140616.5,332090442,0,49.5,742071541.5,253805.5,2440377.5,21239.5,3469,96677.5,815220328.5,0,80,677518450,330468232,246964362.5,82584427,252358.5,229336,11107.5,0,0,758287992,247003,246632,19513,2181.5,1448273.5,539119,0,0,819274864,18633,2329.5,3326.5,1020,81094,13283,0,0,827959135,94442,94442,302655598.5,101137064.5,4988,315,0,52,805380094,5484.5,135832.5,135813.5,15,294235626.5,98175600.5,0,80,741982037.5,359750391,7246080.5,306836.5,177072428.5,268437380,268072415,0,0,741559304.5,191288,352462,3,123895.5,2,1407,0,0,624359202.5,39,161.5,118.5,415,111333,0,0,0,0.792923,1.399501
679796482,287930.5,5864,329256.5,332320528.5,21068,749687625,0,0,706215063.5,1737,201524,706215063.5,252444010,337309567,340358389.5,0,78.5,709775361.5,164461.5,1046981,21446,3418,96545.5,786365515.5,0,0,712692415,353887663.5,261383810.5,87379518.5,182833,161168.5,9357,0,77,666775998.5,139811,139425.5,19491.5,1943,3184776.5,324075.5,0,0,866067172,19284.5,2301.5,3457.5,656.5,83419,13809.5,0,49,861061119,95430.5,95430.5,309588782,103449264,4822.5,334,0,76,828623591,8372.5,121294,120718,569,298242995.5,99475176,0,78.5,774776870.5,380206386.5,6159219,307620.5,187696606.5,284292251,283956849,0,0,762907962.5,177615.5,325368,3,110792,2,1407,0,0,696378615,43,160.5,124.5,434.5,101354,0,0,75,0.795290,1.903052
963993509.5,15794483.5,5859,386956,334431468,21296.5,754018164.5,0,128,964016177,1746,216863.5,964016177,248479818.5,332001973.5,347677716,0,74,963877141,184676.5,31799590.5,21069.5,3405.5,94831,754938120,0,112.75,963794497.5,481500775,248776474,83178937,201480,181364.5,9529.5,0,125,962921171,129716,129361.5,19223.5,2115,31898084,298853,0,75,963329105.5,18938,2333,3498,862,82230,13976.5,0,75,963278191.5,95629.5,95629.5,253468812.5,84754750.5,5078,343,0,98.25,963037334,5607,90473.5,90367.5,136,250554231,83603495,0,128,964139536,334679530,5539793.5,310244.5,165236062,250029137,249744025,0,74,963575480.5,225343.5,417849.5,3,89176,2,1414,0,0,962941808.5,42.5,160,125.5,430,91177,0,0,0,0.941702,1.396937
964083279.5,28327857,6293,240940.5,218647731.5,21185,493565748.5,0,183.75,963539019,1757.5,44575.5,963539019,163811184.5,219121979.5,244441974.5,0,193,963556132.5,112922,55484512.5,21039.5,3408.5,94751,495318630,0,195.25,963366925,481607415.5,164316009.5,55065954,105829,84744.5,10154,0,145.3,963595152,103802.5,103468,19060,1960,54985970,247339.5,0,183,963627721.5,18505.5,2333.5,3406.5,616.5,80345.5,13599.5,0,180.75,963471051.5,94025.5,94025.5,163367265,54734540,4999.5,330,0,182.5,963609921,5522.5,53780.5,53770,4,165105129,55150429.5,0,193.75,963662321.5,219214220,4294748.5,311962.5,108040881.5,163872498,163661568.5,0,145.05,963563300.5,118987,209260.5,2,52729,2,1422,0,162.25,963487968.5,41,160.5,124.5,390,53310.5,0,0,182.5,1.262944,2.904220
