934096571,95254.5,13719.5,10878902,264836028.5,5145536,612445882,0,0,909423392.5,1736.5,3026283,909423392.5,128084575,256333064.5,276760251,0,0,952446386.5,4270235,34344733,1762749,210664,7935060.5,763659291.5,0,0,937102544.5,468550635,148133865.5,120491309.5,6386482,3941948,1337663,0,0,944406430.5,3067387.5,3064303,4337821,783466.5,22816471.5,10504974.5,0,0,922534611,1688449.5,122554,214282.5,5499,7318149,857098,0,0,914285423.5,7959741,7959741,145095868.5,117056962,1104073,335,0,0,935150994,1106784.5,4491474.5,3207841.5,440645,167230718.5,88144737,0,0,929118283,257519911.5,305431277.5,1341719,30727817.5,129320877.5,119723038,0,0,926521472,6241922.5,9530048.5,2,27.5,2,1380.5,0,0,910481035.5,41.5,163.5,121.5,3217307.5,1652894,0,0,0,0.908538,0.488808
391744245,88365,259505.5,3226724.5,168704359.5,58864.5,373012637,0,0,383565681.5,188793,1412833.5,383565681.5,89257983,176048977,162478010.5,0,0,380893479,1303139,7824981,19779,3403.5,89982.5,434699450.5,0,0,305616450,152984824.5,84292105,79411981.5,663352,684052.5,261557,0,0,328391414,868645,831454,39593.5,10481,3778156.5,2194406,0,0,374408801.5,17863,2360,3408.5,383.5,78030.5,13624,0,0,351241019.5,89794.5,89794.5,85471431.5,74085366,643720.5,348.5,0,0,346034883,657931,2386298.5,1990586.5,148190.5,92219520,53941949.5,0,0,351208189.5,152292170,161597747,294173.5,80,82082670.5,73943402,0,0,344253047,5352344,8252333.5,2,28,2,205678.5,0,0,359855051,40.5,163,67.5,1644603.5,1004466.5,0,0,0,1.132778,0.551283
636051835,109028.5,8706,8656517,641162191.5,216678.5,692695656,0,0,638436005.5,50850.5,2807100,638436005.5,98447076.5,679354845,277655535.5,0,0,661090533.5,4309579,40791266.5,31491,21834.5,224431.5,806571638,0,0,658571293,329309924.5,261213508.5,441644585.5,3565133.5,2626273.5,3634537.5,0,0,669140242,431384.5,415259,125832,87679,15509148.5,33459007,0,0,652934679,25532,6201,27550,580,142186.5,110181,0,0,644029832.5,233246,233246,253426451.5,432479273,1173912.5,349.5,0,0,657631731.5,980315.5,772391.5,712707,12759.5,268788934.5,234776923.5,0,0,664723657,503219324,188803131.5,483391.5,77,99556489.5,91090781.5,0,0,663826013.5,4622449.5,8370915.5,2,28,2,54919.5,0,0,670316185,41,163,123,470227.5,317612.5,0,0,0,0.628811,0.450692
647977221,90756,6723,6315460,121952880,420617,342554196,0,0,631776909,1781,1088044,631776909,62090852,123006657,140070455,0,0,677167921,7040604,31195112,5525761,4841310,41439593,374318518,0,0,618033390,309018180,67451495,53838346,4556380,1617100,6092468,0,0,626820846,925706,926116,386655,37206,21815689,8730181,0,0,616481755,5469881,8715,4815357,25319,21913210,19261357,0,0,655225556,42076311,42076311,68698469,54740427,287323,352,0,0,622151239,178635,1745929,1637335,17981,73669270,41359633,0,0,627205824,115065679,182560958,819061,14999570,63312164,58068651,0,0,616925824,3801074,5255056,2,28,2,1448,0,0,625650520,41,163,128,1180945,850865,0,0,0,1.347631,0.796789
485059799,104073,13307,3851937,184721120,88123,524545271,0,0,512058455,144656,3741184,512058455,140095806,193918610,258346503,0,0,535826907,2317688,16537246,22390,3995,102315,694518508,0,0,535284995,267586936,113265917,90680789,1818183,2222115,443344,0,0,540514896,1513896,1391023,47165,48407,13041817,5352773,0,0,549978099,19773,2588,3964,700,86443,15828,0,0,554581723,100963,100963,114937007,92173012,577947,385,0,0,548220322,814026,2911637,2521151,81152,130541043,69358785,0,0,556538621,205988852,340081013,838291,81,152309506,143044627,0,0,556115845,5757922,9054969,2,28,2,160236,0,0,565638512,42,163,112,1756750,1337672,0,0,0,1.369521,0.529075
411695905,84852,6652,1543172,7491531,1265334,19692798.5,0,0,408368543.5,1632,45981,408368543.5,2636039,7403616,6712068,0,0,407855501,1320143.5,8962485,3349683,1555957.5,19594787,20592803,0,0,403084257.5,201542120.5,3925531.5,3466045,1528865,11614.5,1351230,0,0,404556653,850.5,514.5,1216262,2323,7227746.5,1624865,0,0,408048904,3348325,2695,1560746.5,8302,13404811.5,6242942.5,0,0,395464301,19561941.5,19561941.5,3942762.5,3470388.5,11638,352,0,0,392914926,11780,755,748,1,4073440.5,3335728.5,0,0,394585026.5,7429251,10056462.5,299115,74,2650167,2547990.5,0,0,392984501,64865,101370,2,28,2,1386,0,0,406426994,41,164,57,565,549,0,0,0,0.736532,1.398826
525642500,84222.5,6471,4336913.5,454109837,27000.5,1071288181,0,0,536273995.5,1821,2142931,536273995.5,155901851,463583973.5,496867923.5,0,0,542888366,331504.5,21149183,245855,121255,1482259,1137927015.5,0,0,546321620.5,270291739.5,314717361,155217007,4556847,129043.5,337199.5,0,0,547226937,1255,922.5,24665.5,2673,11886248,8646003.5,0,0,545517089.5,243615,5104,122339,2137.5,994916.5,489198,0,0,546480777,1507301,1507301,314605169,155731883,124283.5,39247.5,0,0,551808674,398855.5,2340,2299,1,329113698.5,161944160.5,0,0,553030842,491481038,349269639,1134299.5,160079824,160947873.5,160840460,0,0,548227025,67735,106119,2,29,2,1422,0,0,552670014.5,41,216.5,128,1173,1263,0,0,0,0.769344,1.373637
626389062.5,91285.5,6630,21803175,183892636.5,427910,514106158,0,0,609867673.5,2327.5,125582.5,609867673.5,33017999,186232921.5,152952749,0,0,615755078.5,2867360,58330432,3930347,2021119,24117933.5,515261142.5,0,0,617581594.5,308791938.5,154005836,26270748,21033481,1175730.5,2676878.5,0,0,614135166.5,1664,1274.5,334636.5,78825.5,33530012.5,24400126,0,0,609206947.5,2920607.5,955288,1983392,15755,15847602.5,7933553,0,0,610551435.5,23556085.5,23556085.5,155656587.5,26548402,216797.5,881.5,0,0,611379838.5,220963.5,5699,5681,1,156128790.5,16620797.5,0,0,609641294,171352366,79378657.5,3558612,221938145,32351575.5,32180244.5,0,0,606635559,128580.5,171164.5,2,28,2,1400,0,0,611010161,41,674.5,129.5,2933,2996,0,0,0,0.959020,1.443577
