1561921148.5,269261,61229,12121202,279291384,1231022,163481405,0,0,1583669673.5,74558296.5,753005169.5,1867.5,83334288,157160693,13109.5,0,0,1573978991.5,5769773.5,1573978991.5,165923006,283009158.5,552605608,5226056.5,0,0,1556825557.5,17558915.5,1703068,264120.5,8109461.5,778412758,6842950,0,0,1579178901.5,1330070.5,3027781,273.5,0,0,0,0,0,1.100669,0.538016
696116861,1287406,976,6253213,207737163,1199,114495241,0,0,703415452,63484615,487042992,508049,55265682,99942261,13060,0,0,734661907,6538652,734661907,116844336,218225008,396875831,295849,0,0,467911752,4472995,17005,5359,111112,233955813,67632,0,0,742235761,2288,3387956,128,0,0,0,0,0,0.882786,0.486665
866537654,988704,995.5,8330403.5,478629106,1125.5,188093032.5,0,0,862686260,156677412,604080890.5,262818,57960837.5,85857584.5,332503.5,0,0,862668004.5,4469555.5,862668004.5,93791233,472710105.5,391422601.5,9582325,0,0,863934225,25270229,49114,35166,285960,431967080,202678,0,0,873991422,116030.5,2883561.5,153,0,0,0,0,0,1.590303,0.716736
1583881261.5,315489,7297,6697554,185967133,141392.5,105598488,0,0,1586705021.5,57292748,558679537,4852,57212112.5,94346970,13431,0,0,1592112203,1936524,1592112203,100842384.5,186839712.5,361640251.5,12099619,0,0,1557236317,25674365.5,8077699.5,7204636,47009964,778618099.5,32309305.5,0,0,1571227865,14553140,2109962.5,291.5,0,0,0,0,0,0.742043,0.591252
1299712163,1344205,20107,8923262,341173812,24089,200843053,0,0,1306649641,96677074,1058698488,458331,116778031,253714243,1084540,0,0,1301322783,11408652,1301322783,268173240,342010610,758976710,1099897,0,0,1301300206,12044557,19984,8678,116429,650650225,78911,0,0,1312006101,41375,4732520,237,0,0,0,0,0,0.730182,0.386321
342731425.5,101734,1161,1457223.5,4263359,618412,2297405.5,0,0,344465500.5,1733464,12018635.5,1737,1265243,1778685,13753,0,0,342574440,89253.5,342574440,1810422.5,4235918,7357221,1464308.5,0,0,342366258.5,3031443.5,1234037,659369.5,5003032,171183111.5,4936082.5,0,0,342361665.5,3122321.5,34657,60,0,0,0,0,0,1.357714,1.899205
1576922790,110826,1275,1016918,382287595,4857,255188277,0,0,1564996759,125164051,903306187,2171,125690358,129059199,17769,0,0,1557952192,2090587,1557952192,127446438,377555149,530814397,1237113,0,0,1554061050,2505200,186782,101618,1057274,777030535,750549,0,0,1558059221,289219,36981,293,0,0,0,0,0,1.299809,1.785465
1566903528,126840,2773,13780302,300561314,1578181.5,160517212.5,0,0,1567631797,16777201.5,531734542,2623,29731537.5,33805840,14902.5,0,0,1565475925.5,3219597,1565475925.5,34429329.5,306664176.5,305788232.5,15027244.5,0,0,1553137667,28940004.5,4623309,2196491.5,24366475,776568799,18676181.5,0,0,1566559145,5835193,42453,296,0,0,0,0,0,1.042731,1.505263
