1490657835.5,92102,8474.5,4567806,88119208.5,222212,67922364,0,0,1515006363,13886446.5,363192796,518,54106946.5,106435102.5,17.5,0,0,1390359948.5,3017761,1390359948.5,101152522.5,86263617,262883026,1311911,0,0,1492470988.5,5480497,1081127,177350,5896000.5,746235487,5323873.5,0,0,1347360463,558168.5,542756.5,273,0,0,0,0,0,944486267.5,97669,8561.5,6323367.5,156563926.5,2091981.5,527128205.5,0,0,923543092.5,1615,2306559,923543092.5,150571576,152731477,240826633.5,0,0,896057710,2026421,15427592.5,2175765.5,72407,6686667,607030862,0,0,875398737,437676344,101488244.5,42548150,3627248,2416553.5,459359,0,0,822159100,1357626,2146026,1362821,306739,9894862,3842457.5,0,0,826360573,1001031,1111983.5,79185.5,1017185,6343842,316722.5,0,0,819987442.5,6382104,6382104,97344101,36634111,319916.5,335.5,0,0,801836951.5,319808.5,2390323,895679,802590,109097904.5,27105863,0,0,803235111,136043533.5,257612189,584351,8454352.5,141456898.5,138629694,0,0,802463354,1846175,2768457,2,27.5,2,1271.5,0,0,762811110,35,143.5,137.5,2026598,427880.5,0,0,0,1.858682,2.045794
627372020.5,277610,7799.5,2177678,58682651.5,132939.5,43775851,0,0,502294948,8938038,175209890.5,64045,25974665,50569602.5,13052.5,0,0,318071248.5,1050902,318071248.5,31691769,32469563,84894270,382547.5,0,0,642552871.5,2546720.5,814972,48138,4144686,321275335.5,4071241,0,0,634808639.5,90342.5,581917.5,109.5,0,0,0,0,0,648040162.5,8238,1377.5,4320856.5,141246080.5,19368.5,543457395,0,0,612812095.5,121406,1467417,612812095.5,164397572.5,125906677,216758598,0,0,601136922,1382344,9827747,1392795,1,3086639.5,566845206,0,0,608758923,304387077,93329329.5,28233166.5,2078228,2017130.5,173163.5,0,0,593338283,1064823,1525755.5,15503,5048.5,5992922.5,2567719.5,0,0,590428680.5,409717.5,943800,1.5,951748.5,3051305,6,0,0,591375406,3550295.5,3550295.5,91989836,27090407,194442,0,0,0,586229949.5,189261.5,1522633.5,595957.5,502070.5,102329906.5,20287412,0,0,592478072,125418267.5,250664207,0,0,149745281.5,146790788,0,0,562947365,738657.5,1194060,0,0,0,53359.5,0,0,579011319.5,0,0,103,1489762,311124,0,0,0,2.054803,1.813951
946208475,889540,1240.5,5663428,271265316.5,12578,121253927,0,0,944600191,78393865,451832699,133128.5,53909500,92395095.5,168814,0,0,943971200,3410318,943971200,94669089,250500560.5,309891613,4802887,0,0,748470900.5,12316949.5,522812.5,125115,3145681,374234953,2631467,0,0,639032917,222730.5,1049218.5,160,0,0,0,0,0,476616026.5,41602.5,3184,4438009,156667104.5,178301.5,350703999,0,0,467623887.5,51469,1355172,467623887.5,97971487.5,146868765.5,149825884,0,0,461983595,1801778.5,11827932,1355529.5,669,4104179.5,395970556.5,0,0,464277532,231893987,78229277,64983900.5,2708335,1862766.5,1455164.5,0,0,458206219,401663.5,1455831,76125.5,82879,6594195.5,5109953.5,0,0,456690122,658047.5,682667.5,254,1419961,4050811.5,1016,0,0,458460310,4102931,4102931,75721134.5,57833823,187320.5,0,0,0,451490374.5,177006.5,1572282,293026,800340,81624996,31555163,0,0,459794094,128125681,163578452.5,22881.5,0,96533790,94539160.5,0,0,459553608,1166792.5,1961553,10,20,0,52754,0,0,451358204.5,0,0,110,1293793.5,155675.5,0,0,0,1.395213,2.218811
1119314627,181596,3902,3424233,101723066,59734,71116323,0,0,1095744041,21833403,383489172,18153,51094447,94463336,13173,0,0,1092009074,1803765,1092009074,99048981,101923769,266013577,4482195,0,0,1084162894,10653548,3255313,2666360,18946926,542080920,13691019,0,0,1106600154,5067573,822091,226,0,0,0,0,0,409429175,19216,6724,3252495,68001919,136942,287948786,0,0,404787575,9737,1098664,404787575,88549181,67128236,127266432,0,0,398275695,1718889,8949957,2283325,951069,11744298,324222256,0,0,389060685,191710736,51702111,13030081,2169235,991827,1268842,0,0,391607058,392456,1254485,87890,24921,6587989,2149693,0,0,395243687,1660330,586040,909274,1223149,7762674,3637886,0,0,397845698,11696162,11696162,53007922,13324320,52332,2,0,0,394310971,63539,1315128,359660,581614,58796032,10597905,0,0,394758747,69994402,158019433,108034,3071689,87166017,85897204,0,0,396980681,948974,1298105,0,4,0,9542,0,0,402090883,0,1,127,1195917,183811,0,0,0,1.691327,1.255037
1437123532,783464,1993.5,4605024.5,156310235.5,24106.5,110235836,0,0,1431158349,34650458,591826423,201069.5,78519708,162825531.5,356691.5,0,0,1445848785.5,5297075,1445848785.5,174601227,161785916.5,443150042,504249,0,0,1452680916.5,5399004,147663,352998,2305430,726337928,1603736,0,0,1440200828,642997,1574317,282,0,0,0,0,0,600236110,110343.5,9856.5,3769636,88739622.5,69908.5,418759986,0,0,591260646,39466,1325980.5,591260646,139237829,85903282.5,179755622.5,0,0,573989609.5,398673.5,5711990.5,1576200.5,4597,4889758.5,453527156,0,0,575924448.5,287911899,71247354.5,9541402.5,2509668,1223375.5,95575,0,0,562452603,200764.5,2105583.5,27057.5,22159,4621664.5,781705.5,0,0,565218133,945622,591939,4659,1868471.5,4815659.5,18570.5,0,0,563805130.5,4810375.5,4810375.5,69112435,7919362.5,57265.5,331,0,0,557051062,42715.5,2166936.5,120922.5,1335744,74712740,5742542.5,0,0,554625897.5,80836632.5,205503393.5,320701.5,75,126655469,125935724.5,0,0,593928744,707783,1109238.5,11,64,2,40702,0,0,553719723.5,35,144,146.5,2092942.5,80973.5,0,0,0,2.588519,1.890091
9774141,102802,1167,38582,1793897,1237,1064040,0,0,9810459,471462,5528899,1629,613477,1100019,13075,0,0,9774749,90226,9774749,1195687,1784510,4291921,46562,0,0,9716192,197967,17772,4961,96073,4858090,70637,0,0,9730892,26964,34686,3,0,0,0,0,0,373483376,0,0,1580275,5826058,1449036,14563620,0,0,370380298,57,0,370380298,1448558,5793269,4347105,0,0,365641041,1610437,8928104,3447164,1605414,20210102,14444335,0,0,368657710,184287995,2889619,2890739,1570632,108,1613178,0,0,369484082,694,658,1445351,84,7328992,1631609,0,0,378327295,3470601,79,1624582,14461,13882602,6498343,0,0,365254987,20205177,20205177,2887609,2890116,0,0,0,0,365309896,0,0,0,0,2884565,2886753,0,0,365802774,5777582,7221867,0,0,1444343,1444343,0,0,374160012,0,0,0,0,0,0,0,0,374922810,0,0,57,0,0,0,0,0,0.526536,0.714885
1269858384,100370,1004,873372,306450586,4409,205398228,0,0,1316232067,104331755,762132088,1087,106394088,110243302,388673,0,0,1317308355,1755549,1317308355,108680553,317889859,445761533,985592,0,0,1273859863,2019933,182087,84574,957271,636929902,735315,0,0,1310206080,233557,35971,255,0,0,0,0,0,359961659,80100,6063,3375978,309567338,26172,741972463,0,0,359843114,1675,1430278,359843114,108508478,311070104,337087188,0,0,365806926,257618,14078581,185716,80487,1064284,775566048,0,0,360277530,177795914,207541992,100243150,3180577,85464,255389,0,0,364909047,1556,1415,23267,2695,8346055,6389558,0,0,367822239,186956,5313,82069,9530,768267,328158,0,0,366169053,1077406,1077406,213551917,104484926,289827,83292,0,0,369493421,387063,2961,2567,215,219624380,106397152,0,0,367041969,325207733,238565447,917570,105590847,111097428,110814692,0,0,363847540,67099,104549,2,31,2,1044,0,0,363522613,16,143,130,2144,1488,0,0,0,0.560078,0.727994
1660966473,27153,2090,13202679,294786297,1394485,157027185,0,0,1656724704,16201757,513110985,1421,28404954,31557167,1237,0,0,1634048523,2858875,1634048523,30369539,281417004,277583023,14189863,0,0,1663934278,29473263,4574648,2181057,24163350,831967059,18464591,0,0,1679181912,5747637,5851,329,0,0,0,0,0,362380779,93527,6700,13820136,120542180,289909,335061559,0,0,362126762,1781,100411,362126762,22778367,123381553,102781816,0,0,345451304,1732986,36369005,2507060,1277088,15345872,325945325,0,0,335732412,167866707,97237446,17384285,12462576,736369,1745837,0,0,350113875,2582,2523,224892,51692,20795836,15259187,0,0,336736417,1819666,624092,1239071,45881,9885184,4956282,0,0,343040985,15472860,15472860,97875110,17517391,136955,405,0,0,343058593,142115,4697,4133,471,98385856,11129213,0,0,347298573,110827911,53056545,2385664,142150423,21874568,21595038,0,0,347914030,109432,150550,32,84,2,1292,0,0,340318674,35,401,162,3445,2458,0,0,0,0.664336,0.692724
