28634.0000,313.0000,69.0000,50.0000,7.0000,1333.0000,200.0000,0.0000,0.0000
382779797.0000,28946.0000,270184.0000,241246.0000,750.0000,1191742.0000,964973.0000,0.0000,0.0000
364431864.0000,18957.0000,265715.0000,241357.0000,602.0000,1136099.0000,965420.0000,0.0000,0.0000
364874331.0000,18663.0000,272982.0000,249093.0000,635.0000,1163857.0000,996389.0000,0.0000,0.0000
359648041.0000,18881.0000,274625.0000,252326.0000,458.0000,1171492.0000,1009274.0000,0.0000,0.0000
363487744.0000,18744.0000,276907.0000,255456.0000,453.0000,1180055.0000,1021833.0000,0.0000,0.0000
359307407.0000,18703.0000,280911.0000,260539.0000,462.0000,1195834.0000,1042153.0000,0.0000,0.0000
357513081.0000,18790.0000,278185.0000,257467.0000,523.0000,1185432.0000,1029834.0000,0.0000,0.0000
336598671.0000,31038.0000,260701.0000,233083.0000,1606.0000,1164147.0000,932282.0000,0.0000,0.0000
347089918.0000,18750.0000,266539.0000,246994.0000,562.0000,1138620.0000,987965.0000,0.0000,0.0000
337816814.0000,19260.0000,266508.0000,246816.0000,614.0000,1140331.0000,987175.0000,0.0000,0.0000
177793536.0000,911394.0000,1251673.0000,1343304.0000,1339.0000,8505970.0000,5371458.0000,0.0000,0.0000
171474446.0000,920121.0000,1254441.0000,1332946.0000,844.0000,8782679.0000,5330479.0000,0.0000,0.0000
271824538.0000,1494041.0000,1950572.0000,2106617.0000,1723.0000,13626899.0000,8424003.0000,0.0000,0.0000
644777066.0000,2901183.0000,1263897.0000,2281681.0000,10136.0000,16805439.0000,9125890.0000,0.0000,0.0000
594736649.0000,2675841.0000,962031.0000,1995233.0000,9878.0000,14800710.0000,7980902.0000,0.0000,0.0000
607935524.0000,2758371.0000,940254.0000,2001866.0000,8621.0000,15061408.0000,8007396.0000,0.0000,0.0000
620026229.0000,2940096.0000,1045750.0000,2088358.0000,11230.0000,16226330.0000,8353420.0000,0.0000,0.0000
626924640.0000,2800758.0000,1006918.0000,2054402.0000,8370.0000,15522383.0000,8217560.0000,0.0000,0.0000
551608862.0000,3329217.0000,1195069.0000,2324902.0000,13007.0000,18233736.0000,9298992.0000,0.0000,0.0000
614234438.0000,2834365.0000,877522.0000,1867649.0000,9471.0000,15175008.0000,7470530.0000,0.0000,0.0000
630973153.0000,2962896.0000,889552.0000,1896289.0000,8614.0000,15846013.0000,7585090.0000,0.0000,0.0000
612867022.0000,2911984.0000,954097.0000,1980783.0000,9050.0000,15773598.0000,7923061.0000,0.0000,0.0000
601190046.0000,2768984.0000,901744.0000,1922217.0000,10539.0000,14958618.0000,7688841.0000,0.0000,0.0000
599133048.0000,2828116.0000,946875.0000,1944043.0000,7976.0000,15371037.0000,7776113.0000,0.0000,0.0000
628843704.0000,3248991.0000,1340141.0000,2452463.0000,13499.0000,18767340.0000,9809799.0000,0.0000,0.0000
640964000.0000,2926430.0000,934356.0000,1992151.0000,9278.0000,15777797.0000,7968589.0000,0.0000,0.0000
628895960.0000,2895263.0000,970675.0000,1974299.0000,10884.0000,15908740.0000,7897148.0000,0.0000,0.0000
609052371.0000,2788513.0000,886626.0000,1926865.0000,8176.0000,15006923.0000,7707438.0000,0.0000,0.0000
592952608.0000,2710249.0000,871954.0000,1849762.0000,18908.0000,14595477.0000,7399054.0000,0.0000,0.0000
626355504.0000,2795071.0000,990646.0000,2042000.0000,13803.0000,15430690.0000,8167944.0000,0.0000,0.0000
615218795.0000,3669148.0000,1393474.0000,2521234.0000,14741.0000,20667315.0000,10084886.0000,0.0000,0.0000
646954902.0000,2965490.0000,943524.0000,2045181.0000,6973.0000,15899321.0000,8180656.0000,0.0000,0.0000
602318670.0000,2812246.0000,918329.0000,1933379.0000,6312.0000,15168668.0000,7733506.0000,0.0000,0.0000
614664968.0000,2813545.0000,897170.0000,1940366.0000,10647.0000,15107093.0000,7761412.0000,0.0000,0.0000
631653602.0000,3009751.0000,969057.0000,2058719.0000,11880.0000,16197803.0000,8234798.0000,0.0000,0.0000
616019835.0000,3245179.0000,1179782.0000,2267052.0000,9570.0000,17968293.0000,9068189.0000,0.0000,0.0000
615310967.0000,3162484.0000,1143844.0000,2191607.0000,8723.0000,17463442.0000,8766370.0000,0.0000,0.0000
616109614.0000,2829874.0000,955308.0000,1912568.0000,7447.0000,15395235.0000,7650246.0000,0.0000,0.0000
596924910.0000,2711382.0000,925473.0000,1860957.0000,7927.0000,14800818.0000,7443813.0000,0.0000,0.0000
609495065.0000,2919615.0000,974081.0000,2018414.0000,9512.0000,15849192.0000,8073633.0000,0.0000,0.0000
597579447.0000,2746606.0000,962845.0000,1913492.0000,9036.0000,15099073.0000,7654001.0000,0.0000,0.0000
599679005.0000,3142437.0000,1124916.0000,2223820.0000,12367.0000,17347367.0000,8895308.0000,0.0000,0.0000
592572701.0000,3094215.0000,1083135.0000,2146808.0000,11354.0000,16971243.0000,8587165.0000,0.0000,0.0000
596364127.0000,2753627.0000,872487.0000,1869815.0000,7669.0000,14785647.0000,7479248.0000,0.0000,0.0000
631715826.0000,2958383.0000,954088.0000,2034477.0000,8146.0000,15945960.0000,8137887.0000,0.0000,0.0000
616201759.0000,2881437.0000,955268.0000,1992355.0000,11642.0000,15634778.0000,7969476.0000,0.0000,0.0000
612158593.0000,2784674.0000,924201.0000,1922583.0000,9159.0000,15110492.0000,7690292.0000,0.0000,0.0000
598466703.0000,2939715.0000,1135079.0000,2192296.0000,9226.0000,16556869.0000,8769137.0000,0.0000,0.0000
611931198.0000,2890918.0000,1133673.0000,2145864.0000,19767.0000,16342528.0000,8583327.0000,0.0000,0.0000
632508967.0000,2855704.0000,1000514.0000,1973792.0000,13930.0000,15801385.0000,7895088.0000,0.0000,0.0000
613175446.0000,2812325.0000,972383.0000,1914508.0000,11942.0000,15525514.0000,7658019.0000,0.0000,0.0000
592612667.0000,2726977.0000,909065.0000,1892430.0000,10125.0000,14815219.0000,7569790.0000,0.0000,0.0000
603742733.0000,2615094.0000,896941.0000,1855844.0000,9770.0000,14309171.0000,7423346.0000,0.0000,0.0000
521684297.0000,3860858.0000,1146526.0000,2525723.0000,46644.0000,20266909.0000,10102303.0000,0.0000,0.0000
493298332.0000,4359937.0000,1711135.0000,2876450.0000,55595.0000,24393004.0000,11505106.0000,0.0000,0.0000
616335758.0000,3086539.0000,1104726.0000,2121919.0000,40415.0000,17091097.0000,8487635.0000,0.0000,0.0000
631663321.0000,3068412.0000,894998.0000,1965376.0000,47950.0000,16342871.0000,7861459.0000,0.0000,0.0000
624198490.0000,2908743.0000,908673.0000,2017486.0000,18880.0000,15611833.0000,8069912.0000,0.0000,0.0000
597531135.0000,2756108.0000,936167.0000,1948218.0000,9080.0000,15039514.0000,7792843.0000,0.0000,0.0000
608727699.0000,2970896.0000,963731.0000,1981245.0000,29671.0000,16080024.0000,7924959.0000,0.0000,0.0000
606973635.0000,3711903.0000,1364100.0000,2541074.0000,64692.0000,20657636.0000,10164238.0000,0.0000,0.0000
605754409.0000,2901087.0000,862637.0000,1883720.0000,20703.0000,15389093.0000,7534768.0000,0.0000,0.0000
597356607.0000,2838319.0000,838660.0000,1871487.0000,17675.0000,15052841.0000,7485929.0000,0.0000,0.0000
619480125.0000,2845452.0000,909397.0000,1999539.0000,9025.0000,15295159.0000,7998138.0000,0.0000,0.0000
597379792.0000,2822654.0000,970510.0000,1985240.0000,8613.0000,15434131.0000,7940916.0000,0.0000,0.0000
628158238.0000,2951749.0000,917539.0000,1953261.0000,27225.0000,15822729.0000,7813052.0000,0.0000,0.0000
619342412.0000,3709608.0000,1314584.0000,2496523.0000,15051.0000,20397641.0000,9986084.0000,0.0000,0.0000
601708202.0000,3017622.0000,905288.0000,1928540.0000,19752.0000,16033308.0000,7714076.0000,0.0000,0.0000
640826097.0000,3080196.0000,884812.0000,1965077.0000,14906.0000,16225958.0000,7860299.0000,0.0000,0.0000
608982361.0000,2916766.0000,959272.0000,2048833.0000,14712.0000,15774530.0000,8195273.0000,0.0000,0.0000
594895007.0000,2707994.0000,920183.0000,1892144.0000,8849.0000,14771344.0000,7568588.0000,0.0000,0.0000
584784579.0000,2887570.0000,873068.0000,1863457.0000,11644.0000,15376792.0000,7453773.0000,0.0000,0.0000
