6087803.0000,58671.0000,3253.0000,27825.0000,2197326.0000,4049.0000,1533554.0000,0.0000,0.0000,5821212.0000,674482.0000,4233505.0000,773.0000,411904.0000,714118.0000,50.0000,0.0000,0.0000,5982703.0000,44517.0000,5982703.0000,869431.0000,2260393.0000,3033609.0000,32530.0000,0.0000,0.0000,6165085.0000,146914.0000,10476.0000,2574.0000,45260.0000,3082543.0000,42396.0000,0.0000,0.0000,5873470.0000,1350.0000,65963.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
762535679.0000,255008.0000,2384.0000,2480428.0000,231886808.0000,4338.0000,174785184.0000,0.0000,0.0000,355199119.0000,28315548.0000,147385329.0000,3055.0000,3664311.0000,6102513.0000,13815.0000,0.0000,0.0000,285459459.0000,114073.0000,285459459.0000,5952947.0000,93785195.0000,64616628.0000,221159.0000,0.0000,0.0000,341381528.0000,1657853.0000,437386.0000,47098.0000,1964605.0000,170690693.0000,1814533.0000,0.0000,0.0000,343138633.0000,159392.0000,56137.0000,152.0000,0.0000,0.0000,0.0000,24.0000,61.0000
735210384.0000,229150.0000,1570.0000,2884335.0000,237162904.0000,1766.0000,178419808.0000,0.0000,0.0000,636560105.0000,51792172.0000,244141505.0000,1917.0000,1758918.0000,3304437.0000,13535.0000,0.0000,0.0000,489983342.0000,105220.0000,489983342.0000,1682457.0000,167210943.0000,97898609.0000,226741.0000,0.0000,0.0000,776105894.0000,4034696.0000,744137.0000,14752.0000,3133877.0000,388052916.0000,3085131.0000,0.0000,0.0000,575191038.0000,27170.0000,80552.0000,156.0000,0.0000,0.0000,0.0000,83.0000,77.0000
825042982.0000,290536.0000,1827.0000,3501403.0000,261195199.0000,1879.0000,196529665.0000,0.0000,0.0000,713575621.0000,56603088.0000,260530337.0000,560.0000,877823.0000,1629329.0000,464.0000,38.0000,200.0000,792685661.0000,98775.0000,792685661.0000,4159785.0000,259404423.0000,152590551.0000,310119.0000,0.0000,0.0000,729610600.0000,3637362.0000,784399.0000,16495.0000,3378783.0000,364805308.0000,3261475.0000,0.0000,0.0000,762410370.0000,16227.0000,36903.0000,188.0000,0.0000,0.0000,0.0000,35.0000,212.0000
912825488.0000,326797.0000,1703.0000,4222299.0000,292096038.0000,1842.0000,220216649.0000,0.0000,0.0000,717425729.0000,56966009.0000,260696858.0000,556.0000,699097.0000,1255462.0000,446.0000,52.0000,273.0000,719133432.0000,97673.0000,719133432.0000,2977602.0000,238811614.0000,139531745.0000,303829.0000,0.0000,0.0000,645955152.0000,2752264.0000,672881.0000,16512.0000,2864682.0000,322977582.0000,2812367.0000,114.0000,218.0000,785264461.0000,33427.0000,38165.0000,212.0000,0.0000,0.0000,0.0000,115.0000,225.0000
702672375.0000,174099.0000,1140.0000,2619880.0000,224960486.0000,1304.0000,169692787.0000,152.0000,302.0000,771775685.0000,61178340.0000,286222011.0000,1964.0000,1714059.0000,3193867.0000,13415.0000,209.0000,205.0000,679488441.0000,106114.0000,679488441.0000,2814014.0000,220876866.0000,129436965.0000,245971.0000,196.0000,209.0000,726590392.0000,3538107.0000,680492.0000,16755.0000,2899130.0000,363295181.0000,2852464.0000,217.0000,206.0000,965965522.0000,51431.0000,42917.0000,314.0000,0.0000,0.0000,0.0000,0.0000,217.0000
912484960.0000,246671.0000,1996.0000,3171895.0000,283402645.0000,2334.0000,213428734.0000,178.0000,375.0000,731102819.0000,57755217.0000,263420194.0000,543.0000,446442.0000,799959.0000,430.0000,162.0000,341.0000,733496366.0000,26953.0000,733496366.0000,6244623.0000,237287049.0000,141158120.0000,239994.0000,172.0000,323.0000,782665648.0000,3083285.0000,729837.0000,16445.0000,3069816.0000,391332804.0000,3047767.0000,250.0000,262.0000,832618218.0000,132780.0000,57706.0000,212.0000,0.0000,0.0000,0.0000,45.0000,217.5000
703079657.0000,254521.0000,1557.0000,2234729.0000,225321385.0000,1816.0000,169555383.0000,210.0000,426.0000,845110883.0000,66378427.0000,323275815.0000,1972.0000,3970214.0000,7702604.0000,13504.0000,101.0000,196.5000,711587657.0000,99958.0000,711587657.0000,4877260.0000,227603731.0000,135524910.0000,264476.0000,100.0000,479.0000,898043285.0000,3488818.0000,812427.0000,18537.0000,3438246.0000,449021588.0000,3373538.0000,314.0000,296.0000,596932102.0000,24658.0000,29806.0000,153.0000,0.0000,0.0000,0.0000,105.0000,198.5000
666575740.0000,242300.0000,2125.0000,2250078.0000,210467338.0000,2115.0000,158564710.0000,362.0000,360.0000,810555778.0000,64090062.0000,311622621.0000,1970.0000,3851327.0000,7406054.0000,13546.0000,112.5000,231.0000,725057610.0000,99365.0000,725057610.0000,5211411.0000,234807823.0000,140071034.0000,275944.0000,332.0000,341.0000,813696708.0000,2915574.0000,755061.0000,16940.0000,3198980.0000,406848313.0000,3171700.0000,169.0000,181.5000,741421602.0000,21836.0000,36901.0000,180.0000,0.0000,0.0000,0.0000,115.5000,231.0000
802638418.0000,120066.0000,1068.0000,3044590.0000,256010802.0000,1083.0000,193341126.0000,271.5000,137.0000,931735617.0000,71591970.0000,348430815.0000,2003.0000,4242876.0000,8240085.0000,13521.0000,131.0000,260.5000,855199570.0000,13484.0000,855199570.0000,4606591.0000,275511505.0000,160360001.0000,279403.0000,194.0000,194.5000,623251748.0000,2340508.0000,626098.0000,11590.0000,2682603.0000,311625873.0000,2621864.0000,136.0000,257.5000,688760689.0000,60727.0000,36876.0000,169.0000,0.0000,0.0000,0.0000,61.5000,328.5000
871233827.0000,199633.0000,1197.0000,3066127.0000,276090090.0000,1601.0000,208146182.0000,226.5000,230.0000,763727819.0000,59018296.0000,290409307.0000,2003.0000,4042897.0000,7849468.0000,13714.0000,151.0000,286.0000,743838616.0000,112301.0000,743838616.0000,7639237.0000,237720357.0000,144837319.0000,281779.0000,220.0000,209.0000,833701178.0000,3288121.0000,777708.0000,18248.0000,3284721.0000,416850540.0000,3228371.0000,73.0000,365.0000,786612406.0000,30871.0000,57752.0000,201.0000,0.0000,0.0000,0.0000,93.2000,197.5000
989028584.0000,279044.0000,1717.0000,4815386.0000,313830295.0000,1940.0000,236276911.0000,0.0000,504.5000,711730283.0000,55224352.0000,260731934.0000,1924.0000,1947716.0000,3696734.0000,13530.0000,316.5000,164.0000,761890459.0000,21831.0000,761890459.0000,4968702.0000,244826850.0000,143719759.0000,249545.0000,228.0000,247.5000,635485576.0000,2608738.0000,620149.0000,14607.0000,2629111.0000,317742802.0000,2598704.0000,248.0000,233.5000,884793246.0000,30204.0000,80797.0000,197.0000,0.0000,0.0000,0.0000,162.3000,160.6000
806815831.0000,272694.0000,1648.0000,2770396.0000,254878204.0000,1980.0000,192113065.0000,276.5000,276.0000,856573360.0000,66076441.0000,310602786.0000,577.0000,2098477.0000,4052800.0000,428.0000,118.3000,236.5000,835583180.0000,13339.0000,835583180.0000,9362026.0000,267684470.0000,161800228.0000,290531.0000,166.0000,355.5000,853854924.0000,3639914.0000,789167.0000,16903.0000,3303935.0000,426927455.0000,3279381.0000,180.5000,347.5000,809821126.0000,19875.0000,36754.0000,206.0000,0.0000,0.0000,0.0000,117.9000,235.9000
828883879.0000,145705.0000,1086.0000,3122634.0000,261221963.0000,1192.0000,196612860.0000,135.9000,262.5000,878525595.0000,68495094.0000,331792840.0000,1612.0000,3902061.0000,7530717.0000,10233.0000,193.3000,193.6000,727292888.0000,101074.0000,727292888.0000,4027360.0000,231693770.0000,136836018.0000,293095.0000,194.5000,369.0000,860439063.0000,3425477.0000,770401.0000,18030.0000,3263701.0000,430219502.0000,3206343.0000,63.0000,321.2000,837176316.0000,95412.0000,36815.0000,184.0000,0.0000,0.0000,0.0000,195.0000,191.6000
827156563.0000,312444.0000,2107.0000,2849224.0000,259202377.0000,2265.0000,195520387.0000,212.9000,217.2000,816125800.0000,62969867.0000,301846676.0000,1932.0000,2964786.0000,5707196.0000,13520.0000,139.6000,277.9000,820737852.0000,106605.0000,820737852.0000,4160746.0000,266105084.0000,156438461.0000,309589.0000,67.6000,340.2000,795055094.0000,3278830.0000,680626.0000,13223.0000,2908340.0000,397527527.0000,2842412.0000,279.5000,137.6000,789884574.0000,42078.0000,1021.0000,175.0000,0.0000,0.0000,0.0000,105.2000,208.6000
789337226.0000,205253.0000,1233.0000,2604243.0000,249051844.0000,1481.0000,188366509.0000,230.9000,231.3000,680123843.0000,53211498.0000,253159433.0000,1963.0000,2201424.0000,4175867.0000,13525.0000,150.3000,297.2000,814178714.0000,253828.0000,814178714.0000,5958519.0000,260377701.0000,158157927.0000,366008.0000,145.6000,292.8000,808859826.0000,2753127.0000,750997.0000,11273.0000,3141034.0000,404429905.0000,3121001.0000,152.6000,295.5000,862996671.0000,153981.0000,72586.0000,197.0000,0.0000,0.0000,0.0000,167.7000,169.9000
791488541.0000,301008.0000,1873.0000,2729991.0000,247990484.0000,1912.0000,186559994.0000,163.9000,327.8000,627117217.0000,48729691.0000,238336282.0000,1968.0000,3152662.0000,6075900.0000,13522.0000,117.0000,238.7000,815979561.0000,98772.0000,815979561.0000,2840917.0000,264606579.0000,153816511.0000,284406.0000,156.6000,311.2000,901086795.0000,3891582.0000,785432.0000,18336.0000,3329633.0000,450543362.0000,3266614.0000,238.9000,240.6000,848657622.0000,62848.0000,36950.0000,191.0000,0.0000,0.0000,0.0000,183.2000,179.1000
